name,lon,lat,tipo_geometria,pais,fecha_descarga
La Consistorial,-5.7721291,43.2485558,Point,España,2026-03-04 13:06:55.752367
Restaurante Hermanos Leiguarda,-6.8728662,43.0374033,Point,España,2026-03-04 13:06:55.752367
El Feudo,-5.6654108,43.5422616,Point,España,2026-03-04 13:06:55.752367
Andinos,-5.6561355,43.540808,Point,España,2026-03-04 13:06:55.752367
La Cocina de Irma,-5.8588379,43.3711885,Point,España,2026-03-04 13:06:55.752367
Parrilla San Roque,-7.0320323146862185,43.517847678085566,Polygon,España,2026-03-04 13:06:55.752367
Campo de Golf de las Caldas,-5.913936535051646,43.327340422920614,Polygon,España,2026-03-04 13:06:55.752367
Casa Chema,-5.925670551061011,43.31594411183279,Polygon,España,2026-03-04 13:06:55.752367
Pedro Martino,-5.9322203,43.330806949999996,Polygon,España,2026-03-04 13:06:55.752367
Restaurante A Caldeira,-5.714642544215677,43.54785741072969,Polygon,España,2026-03-04 13:06:55.752367
Les Cabañes,-5.710369685427482,43.55807302496653,Polygon,España,2026-03-04 13:06:55.752367
Auga,-5.66663395,43.5465409,Polygon,España,2026-03-04 13:06:55.752367
La Casería,-5.637866426431733,43.51031677791072,Polygon,España,2026-03-04 13:06:55.752367
Tierra y Mar,-5.289025353251876,43.4811925373184,Polygon,España,2026-03-04 13:06:55.752367
El Mirador de Pajares,-5.76028499429371,42.99240067428433,Polygon,España,2026-03-04 13:06:55.752367
Torre C.C.I. Oscar Niemeyer,-5.918153558824226,43.557297110076185,Polygon,España,2026-03-04 13:06:55.752367
Casa Mori,-5.618044449999998,43.426338449999996,Polygon,España,2026-03-04 13:06:55.752367
El Planeta,-5.66589427668272,43.54730614237837,Polygon,España,2026-03-04 13:06:55.752367
Mirador de Toró,-4.745250102986562,43.4169776384172,Polygon,España,2026-03-04 13:06:55.752367
Riomar,-4.744118698753132,43.41604271693224,Polygon,España,2026-03-04 13:06:55.752367
Mirador de Toró,-4.745415948817051,43.417904639112145,Polygon,España,2026-03-04 13:06:55.752367
Casa Suncia,-5.612102922044581,43.52942597296125,Polygon,España,2026-03-04 13:06:55.752367
Retrogusto,-4.756685599584142,43.42206952191485,Polygon,España,2026-03-04 13:06:55.752367
El Riveru,-4.754749931149465,43.41921416587953,Polygon,España,2026-03-04 13:06:55.752367
El Campanu,-4.7548927917700885,43.419202029558114,Polygon,España,2026-03-04 13:06:55.752367
Entreplazas,-5.663075681426939,43.54513679739453,Polygon,España,2026-03-04 13:06:55.752367
La Marina,-4.750865241780264,43.42120209882392,Polygon,España,2026-03-04 13:06:55.752367
La Casa del Mar,-4.7526288145826525,43.42051206490287,Polygon,España,2026-03-04 13:06:55.752367
La Carboneria,-4.753808359185875,43.420789496149105,Polygon,España,2026-03-04 13:06:55.752367
El Jornu,-4.759086854527797,43.41335334593211,Polygon,España,2026-03-04 13:06:55.752367
Hotel Oscos,-6.986134223100392,43.31209669976916,Polygon,España,2026-03-04 13:06:55.752367
San Justo,-5.81571000938535,43.34038102385038,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Savannah,-5.68856143368009,43.54122366367345,Polygon,España,2026-03-04 13:06:55.752367
Bar María Rosa,-4.982874662351491,43.27184789116551,Polygon,España,2026-03-04 13:06:55.752367
Casa Mario,-5.605408977545643,43.499435113586294,Polygon,España,2026-03-04 13:06:55.752367
,-5.176269198211928,43.474271084598804,Polygon,España,2026-03-04 13:06:55.752367
Alto Sella,-5.137447100000001,43.29310875,Polygon,España,2026-03-04 13:06:55.752367
Mirador de Cabrales,-4.831970263573519,43.25764088142051,Polygon,España,2026-03-04 13:06:55.752367
La Cabana,-5.096343792783083,43.350811932552254,Polygon,España,2026-03-04 13:06:55.752367
La Barca,-5.13724151718689,43.33072315503658,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Puertochico,-6.078288770671358,43.564222696407015,Polygon,España,2026-03-04 13:06:55.752367
,-5.6881481661921445,43.55233905502116,Polygon,España,2026-03-04 13:06:55.752367
,-7.079781003336455,43.34121346360647,Polygon,España,2026-03-04 13:06:55.752367
Hotel La Casona de Lupa,-6.155645530730422,43.54736221583575,Polygon,España,2026-03-04 13:06:55.752367
El Mirador del Angliru,-5.905281031058627,43.248122734983276,Polygon,España,2026-03-04 13:06:55.752367
La Posada de Barro,-5.363469750400604,43.348264010138934,Polygon,España,2026-03-04 13:06:55.752367
Parrilla El Canalón,-5.372553000000001,43.3516177,Polygon,España,2026-03-04 13:06:55.752367
El Mirador,-5.269337062208746,43.51638608364002,Polygon,España,2026-03-04 13:06:55.752367
Bar Carrales,-5.202154699118131,43.46315964115239,Polygon,España,2026-03-04 13:06:55.752367
La Vana,-5.207879587809988,43.4677646575148,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Fitomar,-5.211850719992263,43.47394692803008,Polygon,España,2026-03-04 13:06:55.752367
Alto del Caleyo,-5.874880187197542,43.32317389579731,Polygon,España,2026-03-04 13:06:55.752367
Restaurante La Pandiella,-4.9548268767134465,43.33480067895938,Polygon,España,2026-03-04 13:06:55.752367
El Sabil,-6.003595425627626,43.266974569516094,Polygon,España,2026-03-04 13:06:55.752367
La Pontiga,-6.007856799999999,43.1992205,Polygon,España,2026-03-04 13:06:55.752367
Palacio de Bueño,-5.234914232374431,43.48004943888512,Polygon,España,2026-03-04 13:06:55.752367
Bar restaurante Folgueirou,-6.853368766587589,43.34312869092734,Polygon,España,2026-03-04 13:06:55.752367
Palacio de las Nieves,-5.686541524969268,43.305678553774015,Polygon,España,2026-03-04 13:06:55.752367
Los Emilios,-4.575470017430635,43.392186405072444,Polygon,España,2026-03-04 13:06:55.752367
Casa Emburria,-6.3867137097389355,43.34317655551845,Polygon,España,2026-03-04 13:06:55.752367
,-5.837007903849721,43.02606227659885,Polygon,España,2026-03-04 13:06:55.752367
Cangas de Onís,-5.615283521672986,43.38907958462826,Polygon,España,2026-03-04 13:06:55.752367
Casa Yoli,-5.601178614414847,43.50426588436177,Polygon,España,2026-03-04 13:06:55.752367
Casa Trabanco,-5.645799594082144,43.470907614469915,Polygon,España,2026-03-04 13:06:55.752367
Casa Segundo,-5.611324304368175,43.516795191408534,Polygon,España,2026-03-04 13:06:55.752367
El Aparcamiento,-6.557181791516697,43.53003376788301,Polygon,España,2026-03-04 13:06:55.752367
Casa María,-5.796283751937432,43.12553830294631,Polygon,España,2026-03-04 13:06:55.752367
La Tabla,-5.622051353034315,43.461517357255296,Polygon,España,2026-03-04 13:06:55.752367
Casa Migio,-5.65533567034872,43.21812245205363,Polygon,España,2026-03-04 13:06:55.752367
La Panera,-5.6932167350668195,43.31751532311666,Polygon,España,2026-03-04 13:06:55.752367
Parrilla Buenos Aires,-5.855255594806547,43.38211099753338,Polygon,España,2026-03-04 13:06:55.752367
Parrilla Los Sauces,-5.921932467395161,43.532181812132656,Polygon,España,2026-03-04 13:06:55.752367
La Tenada,-5.968730130051786,43.495113964440066,Polygon,España,2026-03-04 13:06:55.752367
Bar Cendán,-6.200747414302921,43.56122020613275,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Sidrería El Sotón,-5.617666200172041,43.27753557854162,Polygon,España,2026-03-04 13:06:55.752367
Casa Cristina,-5.870159600000002,43.302901649999995,Polygon,España,2026-03-04 13:06:55.752367
La Campa Gües,-5.514815510932701,43.29475057644839,Polygon,España,2026-03-04 13:06:55.752367
Sidrería Rindión,-6.385081182286445,43.34283912761241,Polygon,España,2026-03-04 13:06:55.752367
El Tendejón de Fernando,-5.948906602719934,43.392907090092095,Polygon,España,2026-03-04 13:06:55.752367
Mesón El Ruchu,-5.77140319192316,43.012072267168634,Polygon,España,2026-03-04 13:06:55.752367
Casa Vicente,-6.4754080574008155,43.31775178282166,Polygon,España,2026-03-04 13:06:55.752367
Casa Prida,-5.366590018461007,43.43225388387709,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Blanco,-6.549936409269249,43.17646313559053,Polygon,España,2026-03-04 13:06:55.752367
Casa Martín,-6.5052727373411665,43.37300625381498,Polygon,España,2026-03-04 13:06:55.752367
Casa Aurina,-6.040502023794682,43.40382245284444,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Karting Pola,-5.640933680390299,43.392035554796855,Polygon,España,2026-03-04 13:06:55.752367
El Molín,-5.467515602322426,43.20114206608598,Polygon,España,2026-03-04 13:06:55.752367
Parrilla La Cueva Deboyu,-5.359764636324098,43.17719300584033,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Via Carisa,-5.786669947607198,43.184764704606046,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Marieva Palace,-5.7088186389921045,43.49779367569849,Polygon,España,2026-03-04 13:06:55.752367
Restaurante La Roca,-5.246090023971275,43.359878826719665,Polygon,España,2026-03-04 13:06:55.752367
Restaurante La Terraza,-5.716766084602718,43.49548978223762,Polygon,España,2026-03-04 13:06:55.752367
Restaurante El Pinal,-5.570037467882629,43.501104456995286,Polygon,España,2026-03-04 13:06:55.752367
Al Son del Indiano,-6.228138681635099,43.467003793906144,Polygon,España,2026-03-04 13:06:55.752367
L'Angleiru,-5.891835328013814,43.27779160438976,Polygon,España,2026-03-04 13:06:55.752367
Mi Candelita,-5.808521986709249,43.62858092524128,Polygon,España,2026-03-04 13:06:55.752367
hotel restaurante Peña l'Agua,-5.671859734481588,43.27496572410954,Polygon,España,2026-03-04 13:06:55.752367
Peña l'Agua,-5.67164916937899,43.274722385961454,Polygon,España,2026-03-04 13:06:55.752367
La Paz,-4.651733150000001,43.4007728,Polygon,España,2026-03-04 13:06:55.752367
,-4.728729202638816,43.40811997623069,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Casa Lobato,-5.86389523877729,43.374209230595696,Polygon,España,2026-03-04 13:06:55.752367
Les Praeres,-5.499031591292477,43.32083815248732,Polygon,España,2026-03-04 13:06:55.752367
Llagar el Quesu,-5.773484073997709,43.39627167476216,Polygon,España,2026-03-04 13:06:55.752367
Sidreria Herminio,-5.803983186933989,43.37685635276623,Polygon,España,2026-03-04 13:06:55.752367
Villuir,-6.569153512242961,43.534014962666696,Polygon,España,2026-03-04 13:06:55.752367
,-5.875864296900913,43.62809195518566,Polygon,España,2026-03-04 13:06:55.752367
El Sindicato,-6.505602137206332,43.536220197285736,Polygon,España,2026-03-04 13:06:55.752367
El Redondel,-6.518915546065885,43.534601422712996,Polygon,España,2026-03-04 13:06:55.752367
El Kempu,-5.70961663402366,43.148821901161,Polygon,España,2026-03-04 13:06:55.752367
El Casín,-4.989029138136274,43.27499781984199,Polygon,España,2026-03-04 13:06:55.752367
La Quintana de Manuela,-5.874483502644439,43.57388501576981,Polygon,España,2026-03-04 13:06:55.752367
Casa Paquín,-5.860009222567009,43.57165166803404,Polygon,España,2026-03-04 13:06:55.752367
El Cruce,-5.889171874966631,43.59421162007581,Polygon,España,2026-03-04 13:06:55.752367
El Reundu,-5.819768768368529,43.11157423723107,Polygon,España,2026-03-04 13:06:55.752367
Casa Cortina,-5.443589689781564,43.46702267374209,Polygon,España,2026-03-04 13:06:55.752367
,-5.87670406206937,43.42830891730557,Polygon,España,2026-03-04 13:06:55.752367
Centro de Ecoturismo Tierra del Agua,-5.413474175254407,43.15728632557261,Polygon,España,2026-03-04 13:06:55.752367
Casa Pacho,-5.028813760215447,43.44413656113865,Polygon,España,2026-03-04 13:06:55.752367
La Quinta del Ynfanzón,-5.600842541151049,43.51429979948828,Polygon,España,2026-03-04 13:06:55.752367
Eutimio,-5.268181981239818,43.51306654441797,Polygon,España,2026-03-04 13:06:55.752367
El Molín de Mingo,-5.0820184500000005,43.385233400000004,Polygon,España,2026-03-04 13:06:55.752367
Palacio de La Riega,-5.6082295914798586,43.53535627659519,Polygon,España,2026-03-04 13:06:55.752367
Somió Park,-5.621223214072231,43.53621565585105,Polygon,España,2026-03-04 13:06:55.752367
Casa Maravilla,-5.8572189604559926,43.63607183444958,Polygon,España,2026-03-04 13:06:55.752367
Casa Gerardo,-5.766285538975088,43.55513466525427,Polygon,España,2026-03-04 13:06:55.752367
Güeyu Mar,-5.1342048181812014,43.47936537037855,Polygon,España,2026-03-04 13:06:55.752367
Casa Edelmiro,-5.933459406423666,43.418957200848844,Polygon,España,2026-03-04 13:06:55.752367
El Jamonar,-5.662856241842315,43.54167130326305,Polygon,España,2026-03-04 13:06:55.752367
Los Piratas,-4.707147733520712,43.40959894609726,Polygon,España,2026-03-04 13:06:55.752367
Sidreria La Fustariega,-5.863094962215902,43.62322436633726,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Orandi,-5.083640985015184,43.33390049302182,Polygon,España,2026-03-04 13:06:55.752367
Piemonte II,-6.0352669489606665,43.54039441231517,Polygon,España,2026-03-04 13:06:55.752367
La Esperanza,-5.99499424851702,43.570915102989034,Polygon,España,2026-03-04 13:06:55.752367
Bar Casa El Obispo,-6.485209807662872,43.45742293344488,Polygon,España,2026-03-04 13:06:55.752367
Puente Dobra,-5.130025188713083,43.30716518191675,Polygon,España,2026-03-04 13:06:55.752367
Casa Lula,-6.386387274819534,43.34279981501928,Polygon,España,2026-03-04 13:06:55.752367
Trabanco Sariego,-5.537726378647307,43.4130025749007,Polygon,España,2026-03-04 13:06:55.752367
El llagar de Baiña,-5.830513831656425,43.274225568668314,Polygon,España,2026-03-04 13:06:55.752367
Vistalegre,-5.263240813474935,43.500527587830966,Polygon,España,2026-03-04 13:06:55.752367
La Cabaña del Mar,-5.262972821101978,43.50095763131507,Polygon,España,2026-03-04 13:06:55.752367
Ca' Juanín,-5.2547923351449395,43.14943959658574,Polygon,España,2026-03-04 13:06:55.752367
Restaurante La Cerezal,-5.041143621554475,43.456223110522714,Polygon,España,2026-03-04 13:06:55.752367
La Posada de Overo,-5.88291045,43.5451572,Polygon,España,2026-03-04 13:06:55.752367
La Viña de Oro,-6.993715412479742,43.53937403333583,Polygon,España,2026-03-04 13:06:55.752367
La Torre,-5.772056278555507,43.448650941191076,Polygon,España,2026-03-04 13:06:55.752367
La Campana (Cerrado),-5.777895753542376,43.44516619870926,Polygon,España,2026-03-04 13:06:55.752367
Casa Pepito,-5.542327598796149,43.489371955747764,Polygon,España,2026-03-04 13:06:55.752367
Restaurante La Llariega,-5.663240697346073,43.33259060352583,Polygon,España,2026-03-04 13:06:55.752367
El Tasqueru,-5.591985551418616,43.52670262951263,Polygon,España,2026-03-04 13:06:55.752367
,-5.78132590046342,43.39670366349604,Polygon,España,2026-03-04 13:06:55.752367
El Llagar de Cenera,-5.818471461371652,43.21732764461927,Polygon,España,2026-03-04 13:06:55.752367
El Molín de Valdés,-5.799099934971498,43.22179825802618,Polygon,España,2026-03-04 13:06:55.752367
El Palacio de Arriba,-5.8186605,43.218601400000004,Polygon,España,2026-03-04 13:06:55.752367
La Panoya,-5.818014595111145,43.21732400120028,Polygon,España,2026-03-04 13:06:55.752367
La Viña,-5.808960050000001,43.21810584999999,Polygon,España,2026-03-04 13:06:55.752367
El Gallineru,-5.429828441429026,43.48526781723027,Polygon,España,2026-03-04 13:06:55.752367
Restaurante - Sidrería El Chabolu,-5.597673360873645,43.50523624810959,Polygon,España,2026-03-04 13:06:55.752367
Bar Villanueva Nerea,-5.745627634331821,43.17051835585047,Polygon,España,2026-03-04 13:06:55.752367
Parrilla Campomanes,-5.817514121795088,43.106162725869694,Polygon,España,2026-03-04 13:06:55.752367
Brasas,-6.534925550000001,43.542473150000006,Polygon,España,2026-03-04 13:06:55.752367
San Antón,-6.9471587,43.57066475,Polygon,España,2026-03-04 13:06:55.752367
Bar el Camping,-4.803107371193301,43.30003015925603,Polygon,España,2026-03-04 13:06:55.752367
El Curbiello,-5.562694104547415,43.49846331716024,Polygon,España,2026-03-04 13:06:55.752367
Bar Stop,-6.0705856792889366,43.533939604688754,Polygon,España,2026-03-04 13:06:55.752367
Cafeteria Bulevar,-6.071517221973838,43.533981147841175,Polygon,España,2026-03-04 13:06:55.752367
Casa Miguel,-6.1901043810424925,43.564402068938115,Polygon,España,2026-03-04 13:06:55.752367
Ca' Libertad,-6.054251936655749,43.40991343570428,Polygon,España,2026-03-04 13:06:55.752367
Balneario de Salinas,-5.965742032886918,43.57722046492091,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Tixileiro,-6.664545812584512,42.95693988962956,Polygon,España,2026-03-04 13:06:55.752367
La Bolguina,-5.926292527435525,43.37977494821371,Polygon,España,2026-03-04 13:06:55.752367
Villa Palofina,-6.01416506976514,43.39972350929542,Polygon,España,2026-03-04 13:06:55.752367
El Corsario del Estanco de Mareo,-5.687178098563028,43.4993451028806,Polygon,España,2026-03-04 13:06:55.752367
Mesón Mareo,-5.68643765427011,43.50013996086,Polygon,España,2026-03-04 13:06:55.752367
El balcón de Torazo,-5.403369200000001,43.39422065,Polygon,España,2026-03-04 13:06:55.752367
Moniello Restaurante,-5.7959011,43.63177244999999,Polygon,España,2026-03-04 13:06:55.752367
Asador la Miranda,-5.850552947706179,43.4641337022475,Polygon,España,2026-03-04 13:06:55.752367
Deloya Latores,-5.881516571679207,43.34520164082518,Polygon,España,2026-03-04 13:06:55.752367
Palacio de Valdesoto,-5.655550296059052,43.36598657888853,Polygon,España,2026-03-04 13:06:55.752367
Casa Maruja,-5.419432247548495,43.271327832239166,Polygon,España,2026-03-04 13:06:55.752367
Casa Nicasia,-5.565399088678594,43.531970843885276,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Casa Rosina,-5.817779018829229,43.36436890563271,Polygon,España,2026-03-04 13:06:55.752367
La Casona de Cerdeño,-5.816742025969654,43.37023724920697,Polygon,España,2026-03-04 13:06:55.752367
Restaurante El Titi,-5.512559471533063,43.34833396114573,Polygon,España,2026-03-04 13:06:55.752367
La Costana de Granda,-5.779360967147227,43.38262765760094,Polygon,España,2026-03-04 13:06:55.752367
El Llagar de Castiello,-5.634409365251572,43.514938474309254,Polygon,España,2026-03-04 13:06:55.752367
Bar El Café,-6.239055989680815,43.575061945851296,Polygon,España,2026-03-04 13:06:55.752367
Sidrería El Texu,-5.029682153127576,43.44755700430979,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Puente del Pilar,-5.075031068840503,43.46440297294253,Polygon,España,2026-03-04 13:06:55.752367
El Roxín,-4.8526154414733345,43.382364749187026,Polygon,España,2026-03-04 13:06:55.752367
El Regueranu,-5.8814131896778505,43.34726767589862,Polygon,España,2026-03-04 13:06:55.752367
La Casuca de Vetusta,-5.891966790877448,43.34816869539269,Polygon,España,2026-03-04 13:06:55.752367
Mesón El Xugu,-5.888710451446662,43.34612857042214,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Las Peñas,-5.625030474422995,43.49672346862263,Polygon,España,2026-03-04 13:06:55.752367
Restaurante El Hórreo,-5.776229300788749,43.599986361194844,Polygon,España,2026-03-04 13:06:55.752367
Restaurante Los Corzos,-5.842930250466516,43.34223454571532,Polygon,España,2026-03-04 13:06:55.752367
Sidreria El Caserón,-5.844393559899297,43.3432036834625,Polygon,España,2026-03-04 13:06:55.752367
El Balcón del Mar,-5.7023222603810115,43.553471835313225,Polygon,España,2026-03-04 13:06:55.752367
Merendero La Casería de Santa Marina,-4.781563821329468,43.40122331554715,Polygon,España,2026-03-04 13:06:55.752367
Panorama,-5.830362781861869,43.349392892286716,Polygon,España,2026-03-04 13:06:55.752367
Casa del Dago,-5.847710266637969,43.340504224103775,Polygon,España,2026-03-04 13:06:55.752367
Parrilla La Pampa,-5.914873659431219,43.34659115804484,Polygon,España,2026-03-04 13:06:55.752367
,-6.667457194807606,43.46454840426898,Polygon,España,2026-03-04 13:06:55.752367
Restaurante El Rancho,-5.760367977934238,43.23180150411094,Polygon,España,2026-03-04 13:06:55.752367
Sidreria Gancedo,-5.678376902135781,43.51563517113298,Polygon,España,2026-03-04 13:06:55.752367
Uría,-5.68943267808685,43.50782291622914,Polygon,España,2026-03-04 13:06:55.752367
el prau de la madreñeria,-5.131015129266651,43.34977148198144,Polygon,España,2026-03-04 13:06:55.752367
